date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:30:46	205/205	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2029%20Nov%202021%2005:30:46%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/crrr	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/crrr	(from https://www.microsoft.com/en-us/corporate-responsibility/content-removal-requests-report)
21:30:46	214/214	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2029%20Nov%202021%2005:30:46%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/GET	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/GET	(from https://www.microsoft.com/en-us/corporate-responsibility/content-removal-requests-report)
21:30:47	251675/251675	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Nov%202021%2005:30:47%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/content-removal-requests-report?activetab=pivot_1%3aprimaryr3	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/content-removal-requests-report1d4f.html	(from https://www.microsoft.com/en-us/corporate-responsibility/content-removal-requests-report)
21:30:47	251671/251671	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Nov%202021%2005:30:47%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/content-removal-requests-report?activetab=pivot_1%3aprimaryr5	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/content-removal-requests-reporteffb.html	(from https://www.microsoft.com/en-us/corporate-responsibility/content-removal-requests-report)
21:30:47	251671/251671	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Nov%202021%2005:30:47%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/content-removal-requests-report?activetab=pivot_1%3aprimaryr7	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/content-removal-requests-report2dd6.html	(from https://www.microsoft.com/en-us/corporate-responsibility/content-removal-requests-report)
21:30:47	205/205	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2029%20Nov%202021%2005:30:47%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/lerr	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/lerr	(from https://www.microsoft.com/en-us/corporate-responsibility/law-enforcement-requests-report)
21:30:48	205/205	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2029%20Nov%202021%2005:30:47%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/lerr	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/lerr	(from https://www.microsoft.com/en-us/corporate-responsibility/law-enforcement-requests-report)
21:30:48	214/214	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2029%20Nov%202021%2005:30:48%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/GET	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/GET	(from https://www.microsoft.com/en-us/corporate-responsibility/law-enforcement-requests-report)
21:30:48	215240/215240	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Nov%202021%2005:30:48%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/human-rights-statement?activetab=pivot_1%3aprimaryr5	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/human-rights-statementeffb.html	(from https://www.microsoft.com/en-us/corporate-responsibility/law-enforcement-requests-report)
21:30:49	210705/210705	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Nov%202021%2005:30:48%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/us-national-security-orders-report?activetab=pivot_1%3aprimaryr2	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/us-national-security-orders-report056f.html	(from https://www.microsoft.com/en-us/corporate-responsibility/law-enforcement-requests-report)
21:30:49	227419/227419	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Nov%202021%2005:30:49%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/digital-safety-content-report?rtc=1&activetab=pivot_1%3aprimaryr3	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/digital-safety-content-report7fd6.html	(from https://www.microsoft.com/en-us/corporate-responsibility/law-enforcement-requests-report)
21:30:49	227417/227417	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Nov%202021%2005:30:49%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/digital-safety-content-report?rtc=1&activetab=pivot_1:primaryr4	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/digital-safety-content-reportcb4a.html	(from https://www.microsoft.com/en-us/corporate-responsibility/law-enforcement-requests-report)
21:30:49	208/208	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2029%20Nov%202021%2005:30:49%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/fisa	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/fisa	(from https://www.microsoft.com/en-us/corporate-responsibility/us-national-security-orders-report)
21:30:49	208/208	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2029%20Nov%202021%2005:30:49%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/fisa	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/fisa	(from https://www.microsoft.com/en-us/corporate-responsibility/us-national-security-orders-report)
21:30:50	214/214	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2029%20Nov%202021%2005:30:50%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/GET	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/GET	(from https://www.microsoft.com/en-us/corporate-responsibility/us-national-security-orders-report)
21:30:50	210710/210710	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Nov%202021%2005:30:50%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/us-national-security-orders-report?activetab=pivot_1%3aprimaryr3	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/us-national-security-orders-report1d4f.html	(from https://www.microsoft.com/en-us/corporate-responsibility/us-national-security-orders-report)
21:30:51	206/206	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2029%20Nov%202021%2005:30:50%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/un-sdgs	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/un-sdgs	(from https://www.microsoft.com/en-us/corporate-responsibility/un-sustainable-development-goals)
21:30:51	206/206	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2029%20Nov%202021%2005:30:51%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/un-sdgs	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/un-sdgs	(from https://www.microsoft.com/en-us/corporate-responsibility/un-sustainable-development-goals)
21:30:51	214/214	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2029%20Nov%202021%2005:30:51%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/GET	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/GET	(from https://www.microsoft.com/en-us/corporate-responsibility/un-sustainable-development-goals)
21:30:51	214/214	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2029%20Nov%202021%2005:30:51%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/GET	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/GET	(from https://www.microsoft.com/en-us/corporate-responsibility/recognition)
21:30:52	214/214	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2029%20Nov%202021%2005:30:52%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/skills-employability/GET	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/skills-employability/GET	(from https://www.microsoft.com/en-us/corporate-responsibility/skills-employability/career-pathways)
21:30:52	214/214	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2029%20Nov%202021%2005:30:52%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/skills-employability/GET	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/skills-employability/GET	(from https://www.microsoft.com/en-us/corporate-responsibility/skills-employability/computer-science)
21:30:53	214/214	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2029%20Nov%202021%2005:30:53%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/GET	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/GET	(from https://www.microsoft.com/en-us/corporate-responsibility/protect-fundamental-rights)
21:30:54	221148/221148	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Nov%202021%2005:30:53%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/justice-reform-initiative	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/justice-reform-initiative.html	(from https://www.microsoft.com/en-us/corporate-responsibility/protect-fundamental-rights)
21:30:54	214/214	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2029%20Nov%202021%2005:30:54%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/GET	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/GET	(from https://www.microsoft.com/en-us/corporate-responsibility/sustainability?activetab=pivot_1:primaryr3)
21:30:54	214/214	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2029%20Nov%202021%2005:30:54%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/GET	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/GET	(from https://www.microsoft.com/en-us/corporate-responsibility/earn-trust)
21:30:55	214/214	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2029%20Nov%202021%2005:30:55%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/skills-employability/GET	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/skills-employability/GET	(from https://www.microsoft.com/en-us/corporate-responsibility/skills-employability/resources)
21:30:55	283895/283895	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Nov%202021%2005:30:55%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/skills-employability/resources?activetab=pivot_1%3aprimaryr3	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/skills-employability/resources1d4f.html	(from https://www.microsoft.com/en-us/corporate-responsibility/skills-employability/resources)
21:30:56	283895/283895	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Nov%202021%2005:30:55%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/skills-employability/resources?activetab=pivot_1%3aprimaryr4	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/skills-employability/resources79b1.html	(from https://www.microsoft.com/en-us/corporate-responsibility/skills-employability/resources)
21:30:56	283895/283895	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Nov%202021%2005:30:56%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/skills-employability/resources?activetab=pivot_1%3aprimaryr5	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/skills-employability/resourceseffb.html	(from https://www.microsoft.com/en-us/corporate-responsibility/skills-employability/resources)
21:30:56	283895/283895	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Nov%202021%2005:30:56%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/skills-employability/resources?activetab=pivot_1%3aprimaryr6	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/skills-employability/resources082c.html	(from https://www.microsoft.com/en-us/corporate-responsibility/skills-employability/resources)
21:30:56	283897/283897	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Nov%202021%2005:30:56%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/skills-employability/resources?activetab=pivot_1%3aprimaryr7	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/skills-employability/resources2dd6.html	(from https://www.microsoft.com/en-us/corporate-responsibility/skills-employability/resources)
21:30:56	283897/283897	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Nov%202021%2005:30:56%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/skills-employability/resources?activetab=pivot_1%3aprimaryr8	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/skills-employability/resourcesaa84.html	(from https://www.microsoft.com/en-us/corporate-responsibility/skills-employability/resources)
21:30:57	194530/194530	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Nov%202021%2005:30:57%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/skills-employability/girls-stem-computer-science	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/skills-employability/girls-stem-computer-science.html	(from https://www.microsoft.com/en-us/corporate-responsibility/skills-employability/resources)
21:30:57	214/214	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2029%20Nov%202021%2005:30:57%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/skills-employability/GET	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/skills-employability/GET	(from https://www.microsoft.com/en-us/corporate-responsibility/skills-employability/get-involved)
21:30:58	187572/187572	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Nov%202021%2005:30:57%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/skills-employability/get-involved?activetab=pivot_1%3aprimaryr6	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/skills-employability/get-involved082c.html	(from https://www.microsoft.com/en-us/corporate-responsibility/skills-employability/get-involved)
21:30:58	187572/187572	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Nov%202021%2005:30:58%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/skills-employability/get-involved?activetab=pivot_1%3aprimaryr7	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/skills-employability/get-involved2dd6.html	(from https://www.microsoft.com/en-us/corporate-responsibility/skills-employability/get-involved)
21:30:58	187572/187572	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Nov%202021%2005:30:58%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/skills-employability/get-involved?activetab=pivot_1%3aprimaryr8	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/skills-employability/get-involvedaa84.html	(from https://www.microsoft.com/en-us/corporate-responsibility/skills-employability/get-involved)
21:30:58	187574/187574	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Nov%202021%2005:30:58%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/skills-employability/get-involved?activetab=pivot_1%3aprimaryr9	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/skills-employability/get-involved99e6.html	(from https://www.microsoft.com/en-us/corporate-responsibility/skills-employability/get-involved)
21:30:59	187575/187575	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Nov%202021%2005:30:58%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/skills-employability/get-involved?activetab=pivot_1%3aprimaryr10	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/skills-employability/get-involved6015.html	(from https://www.microsoft.com/en-us/corporate-responsibility/skills-employability/get-involved)
21:30:59	214/214	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2029%20Nov%202021%2005:30:59%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/airband/GET	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/airband/GET	(from https://www.microsoft.com/en-us/corporate-responsibility/airband/partnerships)
21:30:59	214/214	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2029%20Nov%202021%2005:30:59%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/airband/GET	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/airband/GET	(from https://www.microsoft.com/en-us/corporate-responsibility/airband/technology)
21:31:00	214/214	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2029%20Nov%202021%2005:31:00%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/GET	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/GET	(from https://www.microsoft.com/en-us/corporate-responsibility/techspark?activetab=pivot_1%3aprimaryr7)
21:31:04	214/214	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2029%20Nov%202021%2005:31:03%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/GET	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/GET	(from https://www.microsoft.com/en-us/corporate-responsibility/techspark?activetab=pivot_1%3aprimaryr8)
21:31:04	214/214	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2029%20Nov%202021%2005:31:04%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/GET	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/GET	(from https://www.microsoft.com/en-us/corporate-responsibility/techspark?activetab=pivot_1%3aprimaryr9)
21:31:05	214/214	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2029%20Nov%202021%2005:31:05%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/protecting-journalism/GET	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/protecting-journalism/GET	(from https://www.microsoft.com/en-us/corporate-responsibility/protecting-journalism/)
21:31:06	355567/355567	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Nov%202021%2005:31:05%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/protecting-journalism/?activetab=pivot_1%3aprimaryr5	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/protecting-journalism/indexeffb.html	(from https://www.microsoft.com/en-us/corporate-responsibility/protecting-journalism/)
21:31:06	355563/355563	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Nov%202021%2005:31:05%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/protecting-journalism/?activetab=pivot_1%3aprimaryr4	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/protecting-journalism/index79b1.html	(from https://www.microsoft.com/en-us/corporate-responsibility/protecting-journalism/)
21:31:07	355569/355569	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Nov%202021%2005:31:06%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/protecting-journalism/?activetab=pivot_1%3aprimaryr6	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/protecting-journalism/index082c.html	(from https://www.microsoft.com/en-us/corporate-responsibility/protecting-journalism/)
21:31:07	355563/355563	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Nov%202021%2005:31:07%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/protecting-journalism/?activetab=pivot_1%3aprimaryr8	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/protecting-journalism/indexaa84.html	(from https://www.microsoft.com/en-us/corporate-responsibility/protecting-journalism/)
21:31:07	214/214	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2029%20Nov%202021%2005:31:07%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/GET	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/GET	(from https://www.microsoft.com/en-us/corporate-responsibility/human-rights-statement)
21:31:07	355563/355563	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Nov%202021%2005:31:07%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/protecting-journalism/?activetab=pivot_1%3aprimaryr7	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/protecting-journalism/index2dd6.html	(from https://www.microsoft.com/en-us/corporate-responsibility/protecting-journalism/)
21:31:07	215233/215233	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Nov%202021%2005:31:07%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/human-rights-statement?activetab=pivot_1%3aprimaryr6	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/human-rights-statement082c.html	(from https://www.microsoft.com/en-us/corporate-responsibility/human-rights-statement)
21:31:08	215231/215231	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Nov%202021%2005:31:08%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/human-rights-statement?activetab=pivot_1%3aprimaryr7	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/human-rights-statement2dd6.html	(from https://www.microsoft.com/en-us/corporate-responsibility/human-rights-statement)
21:31:08	215231/215231	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Nov%202021%2005:31:08%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/human-rights-statement?activetab=pivot_1%3aprimaryr8	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/human-rights-statementaa84.html	(from https://www.microsoft.com/en-us/corporate-responsibility/human-rights-statement)
21:31:08	215231/215231	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Nov%202021%2005:31:08%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/human-rights-statement?activetab=pivot_1%3aprimaryr9	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/human-rights-statement99e6.html	(from https://www.microsoft.com/en-us/corporate-responsibility/human-rights-statement)
21:31:08	214/214	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2029%20Nov%202021%2005:31:08%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/skills-employability/GET	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/skills-employability/GET	(from https://www.microsoft.com/en-us/corporate-responsibility/skills-employability/resources?activetab=resources_categories:primaryr8)
21:31:09	214/214	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2029%20Nov%202021%2005:31:09%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/GET	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/GET	(from https://www.microsoft.com/en-us/corporate-responsibility/protecting-journalism?activetab=pivot_1%3aprimaryr4)
21:31:09	214/214	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2029%20Nov%202021%2005:31:09%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/GET	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/GET	(from https://www.microsoft.com/en-us/corporate-responsibility/protecting-journalism?activetab=pivot_1%3aprimaryr5)
21:31:10	214/214	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2029%20Nov%202021%2005:31:10%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/GET	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/GET	(from https://www.microsoft.com/en-us/corporate-responsibility/protecting-journalism?activetab=pivot_1%3aprimaryr6)
21:31:10	214/214	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2029%20Nov%202021%2005:31:10%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/GET	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/GET	(from https://www.microsoft.com/en-us/corporate-responsibility/protecting-journalism?activetab=pivot_1%3aprimaryr7)
21:31:11	214/214	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2029%20Nov%202021%2005:31:11%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/GET	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/GET	(from https://www.microsoft.com/en-us/corporate-responsibility/protecting-journalism?activetab=pivot_1%3aprimaryr8)
21:31:11	214/214	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2029%20Nov%202021%2005:31:11%20GMT	https://www.microsoft.com/en-us/corporate-responsibility/GET	C:/My%20Web%20Sites/microsoft%20csr/www.microsoft.com/en-us/corporate-responsibility/GET	(from https://www.microsoft.com/en-us/corporate-responsibility/sustainability?activetab=pivot_1%3aprimaryr3)
